"Original_molecule_SMILES"	"CID"	"CSID"	"Structure_ID"	"Supplier"	"Supplier_ID"	"Supplier_Molname"	"Supplier_Data_1"	"Supplier_Data_2"	"Supplier_Data_3"
"12899"	"CC(C)[C@H](NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(Br)C=C1)C(O)=O"	9839311	"8063542"	844	"Tocris"	"2520"	"PD 166793"	"CAS: 199850-67-4"	"Broad spectrum matrix metalloproteinase (MMP) inhibitor"	NA
"12900"	"CC1=CC=C(SC2=C3C=C(SC3=CN=C2)C(N)=O)C=C1"	6918305	"8015029"	5385	"Tocris"	"2524"	"A 205804"	"CAS: 251992-66-2"	"inhibitor of E-selectin and ICAM-1 expression"	NA
"12901"	"[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@](C)(O)CC[C@]12C"	21678144	"5293511"	461	"Tocris"	"2531"	"Ganaxolone"	"CAS: 38398-32-2"	"GABAA receptors positive allosteric modulator"	NA
"12902"	"CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1P(=O)(C1=CC=CC=C1)C1=CC=CC=C1"	56972179	"10293153"	827	"Tocris"	"2533"	"DPO-1"	"CAS: 43077-30-1"	"Blocker of Kv1.5 channel and IKur current"	NA
"12903"	"Cl[H].O=C(N1CCC(CC1)N1CCCC1)C1=CC=C(NC2=NC=CC(=N2)C2=CC3=C(S2)C=CC=C3)C=C1"	3947	"21475131"	6939	"Tocris"	"2539"	"IKK 16"	NA	"inhibitor of IKK"	NA
"12904"	"CN(CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2)CC(=O)C1=CC=C(Cl)C=C1"	160157	"3810"	2706	"Tocris"	"2545"	"Lofepramine"	"CAS: 23047-25-8"	"5-HT and noradrenaline re-uptake inhibitor (SNRI)"	NA
"12905"	"CC(=N/C1=C(N)C=CC=C1)C1=C(O)N(O)C(=O)C=C1C"	24868309	"21171542"	5049	"Tocris"	"2550"	"SUN-B 8155"	"CAS: 345893-91-6"	" calcitonin (CT) receptor agonist"	NA
"12906"	"OC(=O)C1=CC=C(C=C1)C1=CC2=C(C=C1)C=C(C(O)=C2)C12CC3CC(CC(C3)C1)C2"	16760284	"21475132"	7585	"Tocris"	"2554"	"CD 1530"	"CAS: 107430-66-0"	"RAR-gamma agonist"	NA
"12907"	"Cl[H].CCN(CC)CCCCN1C2=CC=CC=C2OC2=C1C=C(Cl)C=C2"	3387354	"21396100"	2375	"Tocris"	"2558"	"10-DEBC"	"CAS: 201788-90-1"	"Akt/PKB inhibitor"	NA
"12908"	"O=C1NC(=O)C2=C1C1=C3N(C4CCC(O4)N4C5=C(C=CC=C5)C2=C34)C2=C1C=CC=C2"	447713	"2632300"	7065	"Tocris"	"2560"	"SB 218078"	"CAS: 135897-06-2"	"checkpoint kinase 1 (Chk1) inhibitor"	NA
"12909"	"Cl.Cl.Cl.Cl.Cl[H].Cl[H].OCCOCCN1CCN(CC2=CC=CC(OC3=CC=CC=C3)=C2)CC1"	24868311	"21475133"	7314	"Tocris"	"2565"	"ZK 756326"	"CAS: 874911-96-3"	"  CCR8 agonist"	NA
"12910"	"NC1=C(C=C(NC2=CC=C(Cl)C=C2)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S(=O)(=O)O[Na]"	24868313	"21475134"	6608	"Tocris"	"2573"	"PSB 069"	NA	"NTPDase inhibitor"	NA
"12911"	"NC1=C(C=C(NC2=C3C=CC=CC3=CC=C2)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S(=O)(=O)O[Na]"	55182	"21475135"	6609	"Tocris"	"2574"	"PSB 06126"	NA	"NTPDase 3 inhibitor"	NA
"12912"	"Cl[H].Cl[H].OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1"	5362123	"49830"	8167	"Tocris"	"2577"	"Cetirizine"	"CAS: 83881-52-1"	"H1 antagonist"	NA
"12913"	"Cl[H].CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=C(C=CC=C2)N(CC(O)=O)C1=O"	71433586	"4514934"	2082	"Tocris"	"2578"	"Benazepril"	"CAS: 86541-74-4"	"Angiotensin-converting enzyme (ACE) inhibitor"	NA
"12914"	"[H]OC(=O)C=CC(=O)O[H].C(CC1=CC=C2OCOC2=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1"	54683729	"16741028"	81	"Tocris"	"2579"	"Zamifenacin"	"CAS: 127308-98-9"	"M3 antagonist"	NA
"12915"	"NC(=O)N1C(=O)C(=C(/O)C2=CC=CS2)C2=CC(Cl)=CC=C12"	4536128	"12284644"	6343	"Tocris"	"2580"	"Tenidap"	"CAS: 120210-48-2"	"NSAID, cyclooxygenase (COX-1) inhibitor. Also opener of KIR2.3"	NA
"12916"	"OC1=C(CC=C)C=CC=C1C=NNC(=O)CN1CCN(CC2=CC=CC=C2)CC1"	4594	"7949037"	7519	"Tocris"	"2581"	"PAC 1"	"CAS: 315183-21-2"	"Activator of procaspase-3; proapoptotic"	NA
"12917"	"COC1=CC=C2N=C(NC2=C1)S(=O)CC1=C(C)C(OC)=C(C)C=N1"	56972190	"4433"	4017	"Tocris"	"2583"	"Omeprazole"	"CAS: 73590-58-6"	"H+,K+-ATPase inhibitor"	NA
"12918"	"Cl[H].COC1=CC=C(NC(=O)C2=CC(OCCCN(C)C)=NN2CC2=CC=CC=C2)C=C1"	1048845	"21475136"	3785	"Tocris"	"2586"	"CFM 1571"	"CAS: 268725-86-6"	"Soluble guanylyl cyclase (sGC) inhibitor"	NA
"12919"	"COC1=C(OC)C=C(C=C1)C(=O)NC1=C(C(N)=O)C2=C(CCCC2)S1"	71433791	"899676"	3955	"Tocris"	"2591"	"TCS 359"	"CAS: 301305-73-7"	"FLT3 inhibitor"	NA
"12920"	"Br[H].COC1=C2C(CN)CC2=C(OC)C(Br)=C1"	9956637	"21475137"	3373	"Tocris"	"2592"	"TCB-2"	NA	"5-HT2A agonist"	NA
"12921"	"CC1=CC(I)=CC=C1NC1=C(F)C(F)=C(F)C=C1C(=O)NOCC1CC1"	481747	"8132246"	5222	"Tocris"	"2605"	"PD 198306"	"CAS: 212631-61-3"	"MEK1/2 inhibitor"	NA
"12922"	"CC1=NC2=C(S1)C(=O)C=C(NC1=CC=C(C)C=C1)C2=O"	4707	"422633"	5645	"Tocris"	"2609"	"Ryuvidine"	"CAS: 265312-55-8"	"Cyclin-dependent kinase 4 (cdk4) inhibitor"	NA
"12923"	"CC1=NC2=C(S1)C(=O)C=C(NC1=CC=C(C)C=C1)C2=O"	4707	"422633"	5645	"Tocris"	"2609"	"Ryuvidine"	"CAS:265312-55-8"	"Cyclin-dependent kinase 4 (cdk4) inhibitor"	NA
"12924"	"CNC1=NC=C2N=CN=C(NC3=CC(Br)=CC=C3)C2=C1"	11292680	"4545"	2948	"Tocris"	"2615"	"PD 158780"	"CAS: 171179-06-9"	"erbB receptor family inhibitor"	NA
"12925"	"CC(C)ON([C@H](C(C)C)C(=O)NO)S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1"	43805	"9467665"	806	"Tocris"	"2622"	"ARP 101"	NA	"MMP-2 inhibitor"	NA
"12926"	"[H][C@@]12CCCC[C@@]1([H])N[Pt]1(N2)OC(=O)C(=O)O1"	5734	"21169310"	7086	"Tocris"	"2623"	"Oxaliplatin"	"CAS: 61825-94-3"	"DNA cross-linking antitumour agent"	NA
"12927"	"NS(=O)(=O)CC1=NOC2=C1C=CC=C2"	2752	"5532"	6534	"Tocris"	"2625"	"Zonisamide"	"CAS: 68291-97-4"	"Blocks voltage-sensitive Na+ and T-type Ca2+ channels; anticonvulsant"	NA
"12928"	"COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCC=CC1=CC=CC=C1"	16760373	NA	3216	"Tocris"	"2629"	"Cilnidipine"	"CAS: 132203-70-4"	"Dual L/N-type Ca2+ channel antagonist"	NA
"12929"	"Cl[H].O=C(NCCCCN1CCOCC1)C1=CC2=CC=CC=C2O1"	9830392	"21396030"	6958	"Tocris"	"2632"	"CL 82198"	"CAS: 307002-71-7"	"MMP-13 inhibitor"	NA
"12930"	"CC1=CC(C)=C(N(CC2=CC=CC=C2)S(=O)(=O)C2=CC=C(OCCNC(=O)C3=CC4=C(O3)C=CC=C4)C=C2)C(=C1)C(=O)NO"	19366304	"8006126"	5198	"Tocris"	"2633"	"WAY 170523"	"CAS: 307002-73-9"	"MMP-13 inhibitor"	NA
"12931"	"Cl[H].ClC1=C(Cl)C(=CC=C1)N1CCN(CCCCNC(=O)C2=CC3=C(C=C2)C2=CC=CC=C2C3)CC1"	11201705	"13770811"	5895	"Tocris"	"2635"	"NGB 2904"	"CAS: 189060-98-8"	"dopamine D3 receptor antagonist"	NA
"12932"	"CC(=O)OCCN1C(=O)C2=C(C1=O)C1=C(C=CC(=C1)S(=O)(=O)N1CCOCC1)N=C2C"	20863	"9376773"	364	"Tocris"	"2636"	"Ivachtin"	NA	"caspase-3 inhibitor"	NA
"12933"	"Cl[H].CCC1=CC=CC(CC)=C1N=C1NCCN1"	6605258	"19637"	2500	"Tocris"	"2638"	"ST 91"	"CAS: 4749-61-5"	"alpha2 adrenoceptor agonist; putative a2C agonist"	NA
"12934"	"[O-][N+](=O)C1=CC(NC(=S)NC(NC(=O)C(C2=CC=CC=C2)C2=CC=CC=C2)C(Cl)(Cl)Cl)=CC=C1F"	44483319	NA	8312	"Tocris"	"2639"	"CGK 733"	"CAS: 905973-89-9"	"ATR and ATM kinase inhibitor"	NA
"12935"	"[O-][N+](=O)C1=CC(NC(=S)NC(NC(=O)C(C2=CC=CC=C2)C2=CC=CC=C2)C(Cl)(Cl)Cl)=CC=C1F"	44483319	NA	8312	"Tocris"	"2639"	"CGK 733"	"CAS:905973-89-9"	"Selective inhibitor of ATR and ATM kinases"	NA
"12936"	"NC(=O)NN=CC1=CC=C(OC2=CC=C(F)C=C2)C=C1"	60785	"7992709"	6358	"Tocris"	"2642"	"Co 102862"	"CAS: 181144-66-1"	"State-dependent Na+ channel blocker; anticonvulsant"	NA
"12937"	"FC1=CC=C(C=C1)N1CCN(CCCN2C3=CC=CC4=CC=CC(=C34)S2(=O)=O)CC1"	11595431	"54781"	6210	"Tocris"	"2645"	"Fananserin"	"CAS: 127625-29-0"	"5-HT2A antagonist. Also D4 antagonist"	NA
"12938"	"OC(=O)CCC1=CC=C(NCC2=CC=CC(OC3=CC=CC=C3)=C2)C=C1"	698112	"9770191"	8149	"Tocris"	"2649"	"GW 9508"	"CAS: 885101-89-3"	"GPR40 agonist"	NA
"12939"	"NS(=O)(=O)C1=NN2C=C(N=C2S1)C1=CC=CC=C1"	11531745	"608263"	7861	"Tocris"	"2651"	"AEG 3482"	"CAS: 63735-71-7"	"Inhibitor of JNK signalling"	NA
"12940"	"N[C@@H](CC(=O)NC1=CC=C(OC2=CC(F)=C(F)C=C2Br)C=C1)C(O)=O"	327653	"9706528"	8010	"Tocris"	"2652"	"WAY 213613"	"CAS: 868359-05-1"	" nonsubstrate EAAT2 inhibitor"	NA
"12941"	"NS(=O)(=O)C#CC1=CC=CC=C1"	16760376	NA	6532	"Tocris"	"2653"	"Pifithrin-mu"	"CAS: 64984-31-2"	"Inhibitor of p53-mitochondrial binding"	NA
"12942"	"OC(=O)C1=CC(OC2=CC=C(C=C2)[N+]([O-])=O)=CC(OC2=CC=C(C=C2)[N+]([O-])=O)=C1"	1126109	NA	8218	"Tocris"	"2654"	"Compound W"	"CAS: 173550-33-9"	"gamma-secretase inhibitor"	NA
"12943"	"COC1=CC(SC)=CC=C1C(=O)N1CCC(CC2=CC=CC=C2)CC1"	24868317	"958297"	3497	"Tocris"	"2657"	"JX 401"	"CAS: 349087-34-9"	" reversible p38alpha inhibitor"	NA
"12944"	"C(NC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CN=C1"	11201035	"21475141"	109	"Tocris"	"2661"	"UCL 2077"	NA	"Slow afterhyperpolarisation (sAHP) channel blocker"	NA
"12945"	"OC1=CC=C(C=C1)C1=C2N=C(C=C(N2N=C1C1=CC=CC=C1)C(F)(F)F)C(F)(F)F"	54746	"9376104"	7657	"Tocris"	"2662"	"PHTPP"	"CAS: 805239-56-9"	"ER-beta antagonist"	NA
"12946"	"[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC"	10474339	"49452"	1954	"Tocris"	"2664"	"Cabergoline"	"CAS: 81409-90-7"	"dopamine D2-like agonist"	NA
"12947"	"OC1=CC=C(Cl)C=C1CN1N=C(OC1=O)C1=CC=C(C=C1)C(F)(F)F"	10040286	"8649750"	7613	"Tocris"	"2665"	"BMS 191011"	"CAS: 202821-81-6"	"Maxi-K channel opener (BKCa, KCa1.1)"	NA
"12948"	"OC12C3C4C5C3C(C3C5CC4C13)N2CCC1=CC=CC(F)=C1"	11784736	"8215850"	7228	"Tocris"	"2669"	"TC 1"	NA	"High affinity sigma1 ligand"	NA
"12949"	"CC(C)N1CCN(CC1)C1=CC=C(C=C1)C(=O)C1=C(SC2=CC(O)=CC=C12)C1=CC=C(O)C=C1"	3803	"9959416"	864	"Tocris"	"2676"	"Y 134"	"CAS: 849662-80-2"	"estrogen receptor modulator (SERM), for ER-alpha"	NA
"12950"	"COC1=C(Cl)C2=CC=C(N)C=C2C(=O)O1"	16094766	"3671"	4229	"Tocris"	"2677"	"JLK 6"	"CAS: 62252-26-0"	"Inhibitor of gamma-secretase-mediated beta-APP processing"	NA
"12951"	"CC1=CC2=C(C=C1)C1=C(C2)C(=NN1C1=CC=C(Cl)C=C1Cl)C(=O)NC1CCCCC1"	25068278	"17253063"	5459	"Tocris"	"2678"	"GP 2a"	"CAS: 919077-81-9"	"CB2 agonist"	NA
"12952"	"[H][C@@]12CC=C(C3=CC=CC=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C"	5258	"21475142"	4673	"Tocris"	"2681"	"17-PA"	"CAS: 694438-95-4"	"Antagonist of neurosteroid potentiation and direct gating of GABAA"	NA
"12953"	"[Na]OC(=O)CCCC1=CC=CC=C1"	74990	"5068"	8142	"Tocris"	"2682"	"4-Phenylbutyrate, sodium"	"CAS: 1716-12-7"	"Histone deacetylase inhibitor"	NA
"12954"	"Cl[H].CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12"	54889	"67545"	2478	"Tocris"	"2688"	"CPT 11"	"CAS: 100286-90-6"	"DNA topoisomerase I inhibitor; antitumour"	NA
"12955"	"Cl[H].CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O"	4369491	"49563"	2079	"Tocris"	"2691"	"Moexipril"	"CAS: 82586-52-5"	"Angiotensin-converting enzyme (ACE) inhibitor"	NA
"12956"	"OC1=CC=C2NC3=C(C2=C1)C1=C(C(=O)NC1=O)C(=C3)C1=CC=CC=C1"	71306804	"3572034"	7726	"Tocris"	"2694"	"PD 407824"	"CAS: 622864-54-4"	"Chk1 and Wee1 inhibitor"	NA
"12957"	"CC1(C)C[C@@H]1C(=O)NC(=C/CCCCSC[C@@H](N)C(=O)O[Na])C(O)=O"	447966	"5293165"	1113	"Tocris"	"2709"	"Cilastatin"	"CAS: 81129-83-1"	"Dipeptidase inhibitor"	NA
"12958"	"N1C=C(C(=N1)C1=NC=CC=C1)C1=CC=NC2=C1C=CC=C2"	71313091	"394909"	8469	"Tocris"	"2718"	"LY 364947"	"CAS: 396129-53-6"	"TGF-b type-I receptor (TGF-b RI, ALK-5) inhibitor"	NA
"12959"	"NC1=NC2=C(N(CC=C)C(=O)N2[C@@H]2O[C@H](CO)C(O)[C@@H]2O)C(=O)N1"	3854666	"21475143"	6747	"Tocris"	"2719"	"RWJ 21757"	"CAS: 121288-39-9"	"Toll-like receptor 7 (TLR7) agonist"	NA
"12960"	"OC1=CC(=CC=C1NC(=O)NC1=C(Br)C=CC=C1)[N+]([O-])=O"	11644425	NA	8435	"Tocris"	"2725"	"SB 225002"	"CAS: 182498-32-4"	"CXCR2 antagonist"	NA
"12961"	"NC1=C2C(NC3=CC=C(F)C=C3)=NNC2=NC=N1"	71433957	"9819164"	6890	"Tocris"	"2731"	"CGP 57380"	"CAS: 522629-08-9"	"Mnk1 inhibitor"	NA
"12962"	"NC1=C2C(NC3=CC=C(F)C=C3)=NNC2=NC=N1"	71433957	"9819164"	6890	"Tocris"	"2731"	"CGP 57380"	"CAS:522629-08-9"	"Selective inhibitor of Mnk1"	NA
"12963"	"[H]OC(=O)C=CC(=O)O[H].[H]OC(=O)C=CC(=O)O[H].CCOC1=CN=CC(C=CCCNC)=C1"	18782760	"21475144"	2223	"Tocris"	"2737"	"TC 2559 difumarate"	"CAS: 212332-35-9 "	"alpha4-beta2 nAChR partial agonist"	NA
"12964"	"COC1=CC=C(C2CC(=NCCS2)C2=C(O)C=C(C)OC2=O)C(OC)=C1"	6603931	"11458970"	3715	"Tocris"	"2748"	"KF 38789"	"CAS: 257292-29-8"	"Inhibitor of P-selectin-mediated cell adhesion"	NA
"12965"	"CCCN1C2=C(NC(=N2)C2=CC=C(OCC(=O)NC3=CC=C(C=C3)C#N)C=C2)C(=O)N(CCC)C1=O"	517326	NA	1886	"Tocris"	"2752"	"MRS 1754 "	"CAS: 264622-58-4 "	"A2B adenosine antagonist"	NA
"12966"	"[Na]OC(=O)C(Cl)Cl"	104870	"15679"	8091	"Tocris"	"2755"	"DCA"	"CAS: 2156-56-1"	"Mitochondrial pyruvate dehydrogenase kinase (PDK) inhibitor"	NA
"12967"	"Cl[H].Cl[H].NC1=NC2=C(CCN(CC=C)CC2)S1"	10252734	"94655"	6808	"Tocris"	"2759"	"B-HT 920"	"CAS: 36085-73-1"	"Dopamine D2 receptor agonist"	NA
"12968"	"Cl[H].CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1"	54911	"49584"	2516	"Tocris"	"2777"	"Nefazodone hydrochloride "	"CAS: 82752-99-6"	"5-HT2A antagonist and 5-HT uptake inhibitor. Antidepressant"	NA
"12969"	"CC(O)=C(C#N)C(=O)NC1=C(Br)C=CC(Br)=C1"	54686938	NA	1063	"Tocris"	"1300"	"LFM-A13"	"CAS:62004-35-7"	"Potent, selective Bruton's Tyrosine Kinase (BTK) inhibitor"	NA
"12970"	"CN(C)C1=CC=C(C=C2C(=O)NC3=CC=CC=C23)C=C1"	3135	"4953390"	2665	"Tocris"	"1459"	"SU 4312"	"CAS:5812-07-7"	"Potent inhibitor of VEGFR tyrosine kinase"	NA
"12971"	"CN1C=C(C=C2C(=O)NC3=C2N=CC=C3)C2=CC=CC=C12"	16219401	"11241356"	6014	"Tocris"	"2238"	"GW 441756"	"CAS:504433-23-2"	"Potent, selective TrkA inhibitor"	NA
"12972"	"NC(SC1=CC=C(N)C=C1)=C(C#N)C1=C(C=CC=C1)C(F)(F)F"	24906275	NA	6597	"Tocris"	"1969"	"SL 327"	"CAS:305350-87-2"	"Selective inhibitor of MEK1 and MEK2; brain penetrant"	NA
"12973"	"NC(SC1=CC=CC=C1N)=C(C#N)C(C#N)=C(N)SC1=C(N)C=CC=C1"	5637	NA	6501	"Tocris"	"1144"	"U0126"	"CAS:109511-58-2"	"Potent, selective inhibitor of MEK1 and 2"	NA
"12974"	"OC1=CC=C(C=C(C#N)C(=O)NCC2=CC=CC=C2)C=C1O"	2390	NA	7644	"Tocris"	"414"	"AG 490"	"CAS:133550-30-8"	"EGFR-kinase inhibitor. Also JAK2, JAK3 inhibitor"	NA
"12975"	"C=CC(=O)C1=CC2=CC=CC=C2C=C1"	3799	"3667"	181	"Tocris"	"1366"	"ZM 449829"	"CAS:4452-06-6"	"Potent, selective JAK3 inhibitor"	NA
"12976"	"CC(C)(C)N1N=C(C2=C1N=CN=C2N)C1=C2C=CC=CC2=CC=C1"	4877	"4711"	595	"Tocris"	"3063"	"1-Naphthyl PP1"	"CAS:221243-82-9"	"Src family kinase inhibitor; also inhibits c-Abl"	NA
"12977"	"Cl.CC(C)N(CCC(=O)C1=CC2=C(C=CC=C2)C=C1)CC1=CC=CC=C1"	176406	"153645"	855	"Tocris"	"1367"	"ZM 39923 hydrochloride"	"CAS:58753-54-1"	"Potent, selective JAK3 inhibitor"	NA
"12978"	"Cl.CCN(CC)CCCCN1C2=CC=CC=C2OC2=C1C=C(Cl)C=C2"	16760284	"21396100"	2375	"Tocris"	"2558"	"10-DEBC hydrochloride"	"CAS:201788-90-1"	"Selective Akt/PKB inhibitor"	NA
"12979"	"COC1=C(OC)C=C2N(C=NC2=C1)C1=CC(OCC2=CC=CC=C2C(F)(F)F)=C(S1)C(N)=O"	9826308	"8002051"	3676	"Tocris"	"2977"	"GW 843682X"	"CAS:660868-91-7"	"Selective inhibitor of polo-like kinases, PLK1 and PLK3"	NA
"12980"	"COC1=C(NC(=O)NC2=CC(C)=NC3=CC=CC=C23)C=C(Cl)C=C1"	9549305	"7828221"	3773	"Tocris"	"2768"	"PQ 401"	"CAS:196868-63-0"	"IGF-IR inhibitor"	NA
"12981"	"COC1=CC=C(C=C1OC)C(=O)NC1=C(C(N)=O)C2=C(CCCC2)S1"	1048845	"899676"	3955	"Tocris"	"2591"	"TCS 359"	"CAS:301305-73-7"	"Potent FLT3 inhibitor"	NA
"12982"	"COC1=NC=CC(=N1)C1=C(N=CN1C1CCC(O)CC1)C1=CC=C(F)C=C1"	5166	"4981"	4225	"Tocris"	"1962"	"SB 239063"	"CAS:193551-21-2"	"Potent, selective p38 MAP kinase inhibitor; orally active"	NA
"12983"	"Cl.Cl.CS(=O)(=O)CCNCC1=NC(=CS1)C1=CC=C2N=CN=C(NC3=CC=C(OCC4=CC=CC(F)=C4)C(Cl)=C3)C2=C1"	16219404	"17346734"	4243	"Tocris"	"2239"	"GW 583340 dihydrochloride"	"CAS:388082-81-3"	"Potent dual EGFR/ErbB2 inhibitor; orally active"	NA
"12984"	"Cl.CS(=O)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=NC=C1)C1=CC=C(F)C=C1"	16760644	"21395808"	4284	"Tocris"	"1402"	"SB 203580 hydrochloride"	"CAS:152121-47-6"	"Selective inhibitor of p38 MAPK; water-soluble"	NA
"12985"	"CN(C)CCCN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CNC2=CC=CC=C12"	2396	"2303"	4780	"Tocris"	"741"	"GF 109203X"	"CAS:133052-90-1"	"Protein kinase C inhibitor"	NA
"12986"	"Cl.CC1=C(O)C=C(NC2=NC=NC3=CC(OCC4=CC=CC=C4)=CC=C23)C(F)=C1"	22624897	"13493305"	5221	"Tocris"	"2475"	"ZM 323881 hydrochloride"	"CAS:324077-30-7"	"Potent, selective inhibitor of VEGFR-2"	NA
"12987"	"CC1=C(NC2=C(C=C(F)C(F)=C2F)C(=O)NOCC2CC2)C=CC(I)=C1"	9956637	"8132246"	5222	"Tocris"	"2605"	"PD 198306"	"CAS:212631-61-3"	"Selective inhibitor of MEK1/2"	NA
"12988"	"CN1C2=CC(C=O)=C(C)C=C2N=C2C(=O)NC(=O)N=C12"	17756791	"21475107"	5310	"Tocris"	"2272"	"Ro 08-2750"	"CAS:37854-59-4"	"Inhibits NGF binding to p75NTR and TrkA"	NA
"12989"	"CC1=C(C)C2=C(C=C1)C(=O)C1=CC=CC=C1N2CCCN"	9799509	"7975274"	5471	"Tocris"	"2471"	"ER 27319 maleate"	"CAS:201010-95-9"	"Selective Syk kinase inhibitor"	NA
"12990"	"CC1=CC=CC=C1C(=O)C1=CC=C(NC2=C(N)C=C(Br)C=C2)C=C1Cl"	9801969	"7977731"	5539	"Tocris"	"2908"	"EO 1428"	"CAS:321351-00-2"	"Selective inhibitor of p38a and p382"	NA
"12991"	"Cl.ClC1=CC=CC2=C1C=CC=C2S(=O)(=O)N1CCCNCC1"	108047	"97152"	5916	"Tocris"	"431"	"ML 9 hydrochloride"	"CAS:105637-50-1"	"Myosin light chain kinase inhibitor"	NA
"12992"	"CS(O)(=O)=O.CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(CCCSC(N)=N)C2=C1C=CC=C2"	11628205	"9802952"	6010	"Tocris"	"2002"	"Ro 31-8220 mesylate"	"CAS:125314-64-9"	"Protein kinase inhibitor"	NA
"12993"	"FC1=C(C=C(Cl)C=C1)C1=NC2=NC=CN=C2C(NC2=CC=NC=C2)=N1"	10316032	"8491497"	6141	"Tocris"	"3269"	"SD 208"	"CAS:627536-09-8"	"Potent ATP-competitive TGF-RI inhibitor"	NA
"12994"	"NC(=O)C1=CC=C(C=C1)C1=NC(=C(N1)C1=NC=CC=C1)C1=CC2=C(OCCO2)C=C1"	6419753	"4925385"	6392	"Tocris"	"2902"	"D 4476"	"CAS:301836-43-1"	"Selective Casein Kinase 1 (CK1) inhibitor. Also inhibits TGF- RI"	NA
"12995"	"NC(=O)C1=C(N)C=C(S1)C1=CSC=C1"	2807869	"2086315"	6428	"Tocris"	"3318"	"SC 514"	"CAS:354812-17-2"	"IKK-2 inhibitor; attenuates NF-?B-induced gene expression"	NA
"12996"	"NC1=[S][Cu](Cl)(Cl)[N](N1)=C/C1=COC2=C(C=CC=C2)C1=O"	102586612	"23014386"	6511	"Tocris"	"2926"	"FPA 124"	"CAS:902779-59-3"	"Akt/PKB inhibitor"	NA
"12997"	"NC1=CC=C(C=C1)C1=C2OC(=CC(=O)C2=CC=C1)N1CCOCC1"	25181195	"21436318"	6655	"Tocris"	"2814"	"PI 828"	"CAS:942289-87-4"	"PI 3-kinase inhibitor, more potent than LY 294002 (Cat.No. 1130)"	NA
"12998"	"O=C1NC(=O)C2=C3C(NC4=CC=CC=C34)=C3NC4=CC=CC=C4C3=C12"	5327723	"4484893"	7064	"Tocris"	"2457"	"Arcyriaflavin A"	"CAS:118458-54-1"	"Potent cdk4/cyclin D1 and CaM Kinase II inhibitor. Antiviral agent (anti-HCMV)"	NA
"12999"	"O=C1NC(=O)C2=C3C4=C(C=CC=C4)N4C5CCC(O5)N5C6=CC=CC=C6C(C5=C34)=C12"	3387354	"2632300"	7065	"Tocris"	"2560"	"SB 218078"	"CAS:135897-06-2"	"Inhibitor of checkpoint kinase 1 (Chk1)"	NA
"13000"	"O=C1C2=CC=CC3=C2C(=NN3)C2=CC=CC=C12"	8515	"8201"	7097	"Tocris"	"1496"	"SP 600125"	"CAS:129-56-6"	"Novel and selective JNK inhibitor"	NA
"13001"	"Cl.O=S(=O)(N1CCCNCC1)C1=CC=CC2=CN=CC=C12"	163751	"143622"	7112	"Tocris"	"541"	"Fasudil hydrochloride"	"CAS:103745-39-7"	"Inhibitor of cyclic nucleotide dependent- and Rho-kinases"	NA
"13002"	"O=C1C=C(N=C2N1C=CC1=CC=CC=C21)N1CCOCC1"	10039361	"8214925"	7139	"Tocris"	"3271"	"Compound 401"	"CAS:168425-64-7"	"Selective DNA-PK and mTOR inhibitor"	NA
"13003"	"Cl.O=C1C=C(OC2=C1C=CC=C2C1=CC=CC=C1)N1CCOCC1"	11957589	"10131837"	7145	"Tocris"	"1130"	"LY 294002 hydrochloride"	"CAS:154447-36-6"	"Selective PI 3-kinase inhibitor"	NA
